ID,Année,Num étape,Nom étape,Ville départ,Pays départ,Ville arrivée,Pays Arrivée,km,"Type (plaine, montagne, accidentée, CLM équipes, CLM individuel)",Vainqueur d'étape,Nationalité vainqueur,Leader du classement général,Nationalité leader
E-2006-Prologue,2006,Prologue,Strasbourg - Strasbourg,Strasbourg,France,Strasbourg,France,"7,1",,Drapeau : NorvègeThor Hushovd,,Drapeau : NorvègeThor Hushovd,
E-2006-1,2006,1,Strasbourg - Strasbourg,Strasbourg,France,Strasbourg,France,"184,5",,Drapeau : FranceJimmy Casper,,Drapeau : États-UnisGeorge Hincapie,
E-2006-2,2006,2,Obernai - Esch-sur-Alzette (LUX),Obernai,France,Esch-sur-Alzette,Luxembourg,"228,5",,Drapeau : AustralieRobbie McEwen,,Drapeau : NorvègeThor Hushovd,
E-2006-3,2006,3,Esch-sur-Alzette (LUX) - Valkenburg (NED),Esch-sur-Alzette,Luxembourg,Valkenburg,Pays-Bas,"216,5",,Drapeau : AllemagneMatthias Kessler,,Drapeau : BelgiqueTom Boonen,
E-2006-4,2006,4,Huy (BEL) - Saint-Quentin,Huy,Belgique,Saint-Quentin,France,207,,Drapeau : AustralieRobbie McEwen,,Drapeau : BelgiqueTom Boonen,
E-2006-5,2006,5,Beauvais - Caen,Beauvais,France,Caen,France,225,,Drapeau : EspagneÓscar Freire,,Drapeau : BelgiqueTom Boonen,
E-2006-6,2006,6,Lisieux - Vitré,Lisieux,France,Vitré,France,189,,Drapeau : AustralieRobbie McEwen,,Drapeau : BelgiqueTom Boonen,
E-2006-7,2006,7,Saint-Grégoire - Rennes,Saint-Grégoire,France,Rennes,France,52,,Drapeau : UkraineSerhiy Honchar,,Drapeau : UkraineSerhiy Honchar,
E-2006-8,2006,8,Saint-Méen-le-Grand - Lorient,Saint-Méen-le-Grand,France,Lorient,France,181,,Drapeau : FranceSylvain Calzati,,Drapeau : UkraineSerhiy Honchar,
E-2006-9,2006,9,Bordeaux - Dax,Bordeaux,France,Dax,France,"169,5",,Drapeau : EspagneÓscar Freire,,Drapeau : UkraineSerhiy Honchar,
E-2006-10,2006,10,Cambo-les-Bains Pau,Cambo-les-Bains,France,Pau,France,"190,5",,Drapeau : EspagneJuan Miguel Mercado,,Drapeau : FranceCyril Dessel,
E-2006-11,2006,11,Tarbes - Val d'Aran-Pla-de-Beret,Tarbes,France,Val d'Aran-Pla-de-Beret,Espagne,"206,5",,Drapeau : RussieDenis Menchov,,Drapeau : États-UnisFloyd Landis,
E-2006-12,2006,12,Luchon - Carcassonne,Luchon,France,Carcassonne,France,"211,5",,Drapeau : UkraineYaroslav Popovych,,Drapeau : États-UnisFloyd Landis,
E-2006-13,2006,13,Béziers - Montélimar,Béziers,France,Montélimar,France,230,,Drapeau : AllemagneJens Voigt,,Drapeau : EspagneÓscar Pereiro,
E-2006-14,2006,14,Montélimar - Gap,Montélimar,France,Gap,France,"180,5",,Drapeau : FrancePierrick Fédrigo,,Drapeau : EspagneÓscar Pereiro,
E-2006-15,2006,15,Gap - L'Alpe d'Huez,Gap,France,L'Alpe d'Huez,France,187,,Drapeau : LuxembourgFränk Schleck,,Drapeau : États-UnisFloyd Landis,
E-2006-16,2006,16,Bourg-d'Oisans - La Toussuire,Bourg-d'Oisans,France,La Toussuire,France,182,,Drapeau : DanemarkMichael Rasmussen,,Drapeau : EspagneÓscar Pereiro,
E-2006-17,2006,17,Saint-Jean-de-Maurienne - Morzine,Saint-Jean-de-Maurienne,France,Morzine,France,"200,5",,Drapeau : EspagneCarlos Sastre[5],,Drapeau : EspagneÓscar Pereiro,
E-2006-18,2006,18,Morzine - Mâcon,Morzine,France,Mâcon,France,197,,Drapeau : ItalieMatteo Tosatto,,Drapeau : EspagneÓscar Pereiro,
E-2006-19,2006,19,Le Creusot - Montceau-les-Mines,Le Creusot,France,Montceau-les-Mines,France,56,,Drapeau : UkraineSerhiy Honchar,,Drapeau : EspagneÓscar Pereiro,
E-2006-20,2006,20,Antony-Parc de Sceaux - Paris Champs-Élysées,Antony,France,Paris,France,152,,Drapeau : NorvègeThor Hushovd,,Drapeau : EspagneÓscar Pereiro,